current,dateAsString,epoch,rawIntensity,temperature,voltage,pwm
-0.1,2024-10-21 18:01:07,1729533667,1010,25,0.936,150
-0.1,2024-10-21 18:02:08,1729533728,1010,25,1.616,150
-0.2,2024-10-21 18:03:07,1729533787,1019,25,0.204,150
-0.2,2024-10-21 18:04:07,1729533847,1012,25,0,150
-0.2,2024-10-21 18:05:08,1729533908,1010,25,0.868,150
-0.3,2024-10-21 18:06:08,1729533968,1010,25,0.904,150
-0.1,2024-10-21 18:07:08,1729534028,1010,25,0.904,150
-0.2,2024-10-21 18:08:08,1729534088,1009,25,1.424,150
-0.2,2024-10-21 18:09:08,1729534148,1010,25,0.864,150
-0.2,2024-10-21 18:10:09,1729534209,1011,25,0.332,150
-0.2,2024-10-21 18:11:09,1729534269,1012,25,0,150
-0.2,2024-10-21 18:12:10,1729534330,1012,25,0.18,150
-0.1,2024-10-21 18:13:10,1729534390,1011,25,0.896,150
-0.4,2024-10-21 18:14:10,1729534450,1018,25,0.82,150
-0.5,2024-10-21 18:15:10,1729534510,1011,25,0.924,150
-0.3,2024-10-21 18:16:11,1729534571,1010,25,0.896,150
-0.2,2024-10-21 18:17:11,1729534631,1011,25,0.848,150
-0.4,2024-10-21 18:18:11,1729534691,1011,25,0.828,150
-0.2,2024-10-21 18:19:12,1729534752,1017,25,0.868,150
-0.3,2024-10-21 18:20:12,1729534812,1014,25,0,150
-0.2,2024-10-21 18:21:13,1729534873,1010,25,0.86,150
-0.4,2024-10-21 18:22:14,1729534934,1010,25,0.916,150
32.6,2024-10-29 11:53:15,1730202795,1010,25,1.004,80
29.8,2024-10-29 11:54:15,1730202855,1010,25,1.644,80
30.3,2024-10-29 11:55:16,1730202916,1010,25,1.032,80
29.5,2024-10-29 11:56:16,1730202976,1010,25,0.992,80
27.6,2024-10-29 11:57:16,1730203036,1012,25,0.388,80
29.4,2024-10-29 11:58:17,1730203097,1009,25,1.204,80
28.3,2024-10-29 11:59:17,1730203157,1011,25,0.808,80
26.1,2024-10-29 12:00:18,1730203218,1011,25,0.888,70
8,2024-10-29 12:01:18,1730203278,1011,25,0.836,70
7.7,2024-10-29 12:02:18,1730203338,1020,25,0.26,70
7.6,2024-10-29 12:03:19,1730203399,1011,25,0.888,70
8,2024-10-29 12:04:19,1730203459,1009,25,1.204,70
8,2024-10-29 12:05:19,1730203519,1011,25,0,70
9.1,2024-10-29 12:06:19,1730203579,1011,25,0.856,70
9,2024-10-29 12:07:20,1730203640,1012,25,0.088,70
9.2,2024-10-29 12:08:20,1730203700,1008,25,1.644,70
9.3,2024-10-29 12:09:21,1730203761,1014,25,0,70
8.7,2024-10-29 12:10:21,1730203821,1011,25,0.876,70
29.8,2024-10-29 12:11:21,1730203881,1011,25,0.964,70
31,2024-10-29 12:12:22,1730203942,1012,25,0.692,70
28.6,2024-10-29 12:13:22,1730204002,1009,25,1.192,70
27.1,2024-10-29 12:14:23,1730204063,1009,25,1.292,70
26.8,2024-10-29 12:15:23,1730204123,1011,25,0.884,70
11,2024-10-29 12:16:23,1730204183,1011,25,1.504,70
35,2024-10-29 12:17:24,1730204244,1019,25,0.892,70
12.8,2024-10-29 12:18:24,1730204304,1012,25,0.172,70
13.7,2024-10-29 12:19:24,1730204364,1011,25,0.888,70
13,2024-10-29 12:20:25,1730204425,1017,25,1.184,70
11.3,2024-10-29 12:21:25,1730204485,1012,25,0.852,70
11.5,2024-10-29 12:22:26,1730204546,1011,25,0.852,70
11.5,2024-10-29 12:23:26,1730204606,1012,25,0.86,70
31.9,2024-10-29 12:24:26,1730204666,1020,25,0.524,70
31.5,2024-10-29 12:25:26,1730204726,1011,25,0.772,70
36.4,2024-10-29 12:26:26,1730204786,1011,25,0.888,70
33,2024-10-29 12:27:26,1730204846,1011,25,0.932,70
32.3,2024-10-29 12:28:27,1730204907,1012,25,0.852,70
32,2024-10-29 12:29:27,1730204967,1010,25,0.968,70
31.5,2024-10-29 12:30:27,1730205027,1010,25,1.124,70
32.8,2024-10-29 12:31:29,1730205089,1011,25,0.888,70
32.4,2024-10-29 12:32:29,1730205149,1011,25,0.932,70
33.2,2024-10-29 12:33:29,1730205209,1011,25,0.856,70
34.2,2024-10-29 12:34:29,1730205269,1011,25,0,70
33.1,2024-10-29 12:35:30,1730205330,1011,25,0.892,70
33.2,2024-10-29 12:36:30,1730205390,1010,25,0.856,70
35.3,2024-10-29 12:37:30,1730205450,1012,25,0.884,70
34.7,2024-10-29 12:38:30,1730205510,1014,25,0,70
36.5,2024-10-29 12:39:30,1730205570,1011,25,0.852,70
33.9,2024-10-29 12:40:31,1730205631,1014,25,0,70
15.5,2024-10-29 12:41:31,1730205691,1019,25,0.932,70
15.4,2024-10-29 12:42:31,1730205751,1011,25,0.888,70
15,2024-10-29 12:43:31,1730205811,1012,25,0.74,70
15.1,2024-10-29 12:44:32,1730205872,1014,25,0,70
15,2024-10-29 12:45:32,1730205932,1011,25,0.888,70
12.7,2024-10-29 12:46:32,1730205992,1009,25,1.492,70
12.9,2024-10-29 12:47:33,1730206053,1011,25,0.856,70
12.2,2024-10-29 12:48:33,1730206113,1011,25,0.848,70
12.7,2024-10-29 12:49:32,1730206172,1009,25,1.756,70
12.2,2024-10-29 12:50:32,1730206232,1012,25,0.844,70
12.4,2024-10-29 12:51:33,1730206293,1010,25,0.92,70
14.2,2024-10-29 12:52:33,1730206353,1011,25,0.884,70
14.2,2024-10-29 12:53:34,1730206414,1010,25,1.132,70
11.7,2024-10-29 12:54:34,1730206474,1011,25,0.956,70
11.9,2024-10-29 12:55:35,1730206535,1008,25,1.796,70
11.8,2024-10-29 12:56:36,1730206596,1011,25,0.892,70
11.6,2024-10-29 12:57:36,1730206656,1011,25,0.852,70
13.4,2024-10-29 12:58:36,1730206716,1011,25,0.856,70
11.5,2024-10-29 12:59:36,1730206776,1011,25,0.892,70
14.3,2024-10-29 13:00:37,1730206837,1009,25,1.236,80
14.4,2024-10-29 13:01:37,1730206897,1009,25,1.588,80
14.2,2024-10-29 13:02:38,1730206958,1010,25,0.964,80
13.7,2024-10-29 13:03:39,1730207019,1011,25,0.884,80
12.8,2024-10-29 13:04:38,1730207078,1011,25,0,80
13.9,2024-10-29 13:05:39,1730207139,1011,25,0.888,80
13.8,2024-10-29 13:06:39,1730207199,1019,25,0.86,80
13.9,2024-10-29 13:07:39,1730207259,1009,25,1.18,80
13.7,2024-10-29 13:08:40,1730207320,1019,25,0.856,80
13.1,2024-10-29 13:09:40,1730207380,1014,25,0,80
12.3,2024-10-29 13:10:41,1730207441,1011,25,0.628,80
11.5,2024-10-29 13:11:42,1730207502,1012,25,0.092,80
11.7,2024-10-29 13:12:42,1730207562,1011,25,0.856,80
11.7,2024-10-29 13:13:42,1730207622,1011,25,1.792,80
11.6,2024-10-29 13:14:43,1730207683,1014,25,0,80
11.5,2024-10-29 13:15:43,1730207743,1011,25,0.848,80
11.8,2024-10-29 13:16:43,1730207803,1010,25,1.012,80
11.7,2024-10-29 13:17:43,1730207863,1014,25,0,80
11.6,2024-10-29 13:18:44,1730207924,1010,25,1.084,80
11.6,2024-10-29 13:19:44,1730207984,1011,25,0.86,80
11.3,2024-10-29 13:20:45,1730208045,1010,25,1.028,80
11.8,2024-10-29 13:21:44,1730208104,1019,25,0.836,80
11.9,2024-10-29 13:22:45,1730208165,1011,25,0.916,80
11.7,2024-10-29 13:23:45,1730208225,1011,25,0.932,80
11.8,2024-10-29 13:24:46,1730208286,1014,25,0,80
11.6,2024-10-29 13:25:46,1730208346,1014,25,0,80
11.7,2024-10-29 13:26:46,1730208406,1011,25,0.884,80
11.8,2024-10-29 13:27:46,1730208466,1012,25,0.176,80
10.8,2024-10-29 13:28:47,1730208527,1011,25,0,80
11.4,2024-10-29 13:29:48,1730208588,1011,25,0.892,80
34.6,2024-10-29 13:30:48,1730208648,1011,25,0.292,80
33.7,2024-10-29 13:31:48,1730208708,1011,25,0.864,80
33.4,2024-10-29 13:32:49,1730208769,1012,25,0.82,80
35.2,2024-10-29 13:33:49,1730208829,1014,25,0,80
33.4,2024-10-29 13:34:50,1730208890,1011,25,0.888,80
32.5,2024-10-29 13:35:51,1730208951,1014,25,0,80
30.8,2024-10-29 13:36:50,1730209010,1011,25,0.892,80
33.1,2024-10-29 13:38:51,1730209131,1011,25,0.828,80
35.6,2024-10-29 13:39:51,1730209191,1020,25,0.884,80
33,2024-10-29 13:40:52,1730209252,1011,25,0.888,80
32.9,2024-10-29 13:41:52,1730209312,1011,25,0.86,80
33.9,2024-10-29 13:42:53,1730209373,1011,25,0.852,80
33.6,2024-10-29 13:43:53,1730209433,1014,25,0.064,80
35,2024-10-29 13:44:53,1730209493,1012,25,0.892,80
31.5,2024-10-29 13:45:53,1730209553,1012,25,0.852,80
34.2,2024-10-29 13:46:53,1730209613,1014,25,0,80
34.7,2024-10-29 13:47:53,1730209673,1011,25,0.896,80
32.8,2024-10-29 13:48:54,1730209734,1011,25,0.888,80
32,2024-10-29 13:49:54,1730209794,1017,25,1.356,80
33,2024-10-29 13:50:55,1730209855,1014,25,0,80
29.1,2024-10-29 13:51:55,1730209915,1011,25,0.912,80
28.9,2024-10-29 13:52:55,1730209975,1010,25,1.108,80
32.2,2024-10-29 13:53:56,1730210036,1012,25,0.016,80
33.3,2024-10-29 13:54:56,1730210096,1011,25,1,80
34.7,2024-10-29 13:55:56,1730210156,1011,25,0.948,80
31.9,2024-10-29 13:56:56,1730210216,1019,25,0.088,80
32.4,2024-10-29 13:57:57,1730210277,1009,25,1.172,80
28.3,2024-10-29 13:58:57,1730210337,1011,25,0.848,80
31.5,2024-10-29 13:59:57,1730210397,1011,25,1.776,80
30.9,2024-10-29 14:00:58,1730210458,1011,25,0.892,100
32.8,2024-10-29 14:01:59,1730210519,1011,25,0.892,100
33.2,2024-10-29 14:02:58,1730210578,1021,25,0,100
32.1,2024-10-29 14:03:58,1730210638,1011,25,0.856,100
30.7,2024-10-29 14:04:59,1730210699,1010,25,1.06,100
31,2024-10-29 14:06:00,1730210760,1011,25,0.844,100
28.7,2024-10-29 14:06:59,1730210819,1011,25,0.856,100
30.3,2024-10-29 14:08:00,1730210880,1010,25,1.08,100
31.2,2024-10-29 14:09:00,1730210940,1010,25,0.968,100
30.3,2024-10-29 14:10:00,1730211000,1012,25,0.724,100
34.9,2024-10-29 14:11:00,1730211060,1010,25,0.904,100
32.9,2024-10-29 14:12:00,1730211120,1011,25,0,100
34.2,2024-10-29 14:13:01,1730211181,1017,25,1.076,100
33.8,2024-10-29 14:14:01,1730211241,1011,25,0.892,100
30.5,2024-10-29 14:15:01,1730211301,1011,25,0.852,100
29.6,2024-10-29 14:16:02,1730211362,1011,25,0.064,100
30.5,2024-10-29 14:17:02,1730211422,1010,25,0.86,100
33.4,2024-10-29 14:18:02,1730211482,1010,25,1.292,100
30.5,2024-10-29 14:19:03,1730211543,1011,25,0.86,100
31.4,2024-10-29 14:20:03,1730211603,1011,25,0.856,100
32.5,2024-10-29 14:21:03,1730211663,1011,25,1.684,100
34,2024-10-29 14:22:04,1730211724,1011,25,0.86,100
30.3,2024-10-29 14:23:04,1730211784,1011,25,0.852,100
32.4,2024-10-29 14:24:04,1730211844,1011,25,0.856,100
32,2024-10-29 14:25:05,1730211905,1019,25,0.892,100
32.1,2024-10-29 14:26:05,1730211965,1011,25,0.832,100
33.7,2024-10-29 14:27:06,1730212026,1010,25,0.892,100
34.2,2024-10-29 14:28:06,1730212086,1010,25,1.004,100
33.8,2024-10-29 14:29:06,1730212146,1012,25,0.856,100
32.3,2024-10-29 14:30:07,1730212207,1019,25,0.888,100
30.9,2024-10-29 14:31:07,1730212267,1021,25,0,100
28.7,2024-10-29 14:32:07,1730212327,1010,25,0.832,100
31.5,2024-10-29 14:33:07,1730212387,1011,25,0.888,100
33.5,2024-10-29 14:34:08,1730212448,1011,25,0.916,100
32.7,2024-10-29 14:35:08,1730212508,1010,25,0.892,100
34.9,2024-10-29 14:36:08,1730212568,1012,25,0.836,100
34,2024-10-29 14:37:08,1730212628,1014,25,0.128,100
33.2,2024-10-29 14:38:09,1730212689,1012,25,0.048,100
34,2024-10-29 14:39:09,1730212749,1010,25,0.964,100
32.6,2024-10-29 14:40:09,1730212809,1011,25,0.824,100
32.4,2024-10-29 14:41:09,1730212869,1011,25,0.828,100
30.6,2024-10-29 14:42:10,1730212930,1014,25,0,100
30.9,2024-10-29 14:43:10,1730212990,1011,25,0.84,100
34.1,2024-10-29 14:44:10,1730213050,1011,25,0.848,100
35.1,2024-10-29 14:45:10,1730213110,1011,25,0.856,100
34.7,2024-10-29 14:46:10,1730213170,1011,25,0.892,100
33.7,2024-10-29 14:47:11,1730213231,1008,25,1.556,100
31.5,2024-10-29 14:48:11,1730213291,1012,25,0.776,100
28.7,2024-10-29 14:49:12,1730213352,1014,25,0,100
31.3,2024-10-29 14:50:13,1730213413,1009,25,1.556,100
30.4,2024-10-29 14:51:13,1730213473,1011,25,0.856,100
28.9,2024-10-29 14:52:13,1730213533,1011,25,0.896,100
30.7,2024-10-29 14:53:14,1730213594,1011,25,1.84,100
30.2,2024-10-29 14:54:14,1730213654,1010,25,1.392,100
29.1,2024-10-29 14:55:14,1730213714,1010,25,1.772,100
30.2,2024-10-29 14:56:14,1730213774,1010,25,0.896,100
26.2,2024-10-29 14:57:15,1730213835,1011,25,0.344,100
15.6,2024-10-29 14:58:14,1730213894,1011,25,0.864,100
11.1,2024-10-29 14:59:15,1730213955,1010,25,0.976,100
34.8,2024-10-29 15:00:15,1730214015,1009,25,1.348,130
32.7,2024-10-29 15:01:15,1730214075,1011,25,0,130
31.7,2024-10-29 15:02:15,1730214135,1011,25,0.856,130
32.9,2024-10-29 15:03:16,1730214196,1014,25,0.828,130
35,2024-10-29 15:04:16,1730214256,1010,25,0.976,130
34.2,2024-10-29 15:05:16,1730214316,1011,25,0.892,130
34,2024-10-29 15:06:17,1730214377,1011,25,0.888,130
33.8,2024-10-29 15:07:17,1730214437,1011,25,0.628,130
11.8,2024-10-29 15:08:18,1730214498,1014,25,0,130
12.6,2024-10-29 15:09:18,1730214558,1021,25,0,130
29.4,2024-10-29 15:10:18,1730214618,1010,25,0.976,130
25.7,2024-10-29 15:11:19,1730214679,1011,25,0.836,130
26.7,2024-10-29 15:12:19,1730214739,1011,25,0.888,130
28,2024-10-29 15:13:19,1730214799,1012,25,0,130
25.6,2024-10-29 15:14:20,1730214860,1011,25,0.352,130
27.6,2024-10-29 15:15:20,1730214920,1011,25,0.836,130
29.8,2024-10-29 15:16:21,1730214981,1012,25,0,130
27,2024-10-29 15:17:20,1730215040,1011,25,0.912,130
30.3,2024-10-29 15:18:21,1730215101,1010,25,0.924,130
26.1,2024-10-29 15:19:21,1730215161,1011,25,0.808,130
13.6,2024-10-29 15:20:22,1730215222,1011,25,0.96,130
14,2024-10-29 15:21:22,1730215282,1010,25,1.136,130
14.1,2024-10-29 15:22:22,1730215342,1009,25,1.612,130
13.3,2024-10-29 15:23:22,1730215402,1011,25,0.864,130
27,2024-10-29 15:25:23,1730215523,1011,25,0.856,130
27.9,2024-10-29 15:26:22,1730215582,1011,25,0.86,130
28.4,2024-10-29 15:27:23,1730215643,1011,25,0.888,130
28.4,2024-10-29 15:28:24,1730215704,1011,25,0.844,130
27.3,2024-10-29 15:29:24,1730215764,1012,25,0.06,130
27.3,2024-10-29 15:30:24,1730215824,1011,25,0.896,130
25.2,2024-10-29 15:31:25,1730215885,1011,25,0.852,130
25,2024-10-29 15:32:25,1730215945,1011,25,0.784,130
24.5,2024-10-29 15:33:24,1730216004,1010,25,0,130
29.8,2024-10-29 15:34:24,1730216064,1011,25,0.9,130
30.2,2024-10-29 15:35:25,1730216125,1017,25,1.16,130
28.4,2024-10-29 15:36:25,1730216185,1014,25,0,130
14,2024-10-29 15:37:26,1730216246,1011,25,0.864,130
13.9,2024-10-29 15:38:26,1730216306,1010,25,1.132,130
14.1,2024-10-29 15:39:26,1730216366,1012,25,0,130
13.8,2024-10-29 15:40:27,1730216427,1011,25,0.892,130
13.7,2024-10-29 15:41:26,1730216486,1010,25,1.124,130
13.5,2024-10-29 15:42:26,1730216546,1012,25,0,130
13.6,2024-10-29 15:43:26,1730216606,1011,25,0.892,130
14.5,2024-10-29 15:44:27,1730216667,1011,25,0.888,130
13.3,2024-10-29 15:46:27,1730216787,1009,25,1.692,130
13.4,2024-10-29 15:47:28,1730216848,1011,25,0.92,130
13.4,2024-10-29 15:48:28,1730216908,1009,25,1.548,130
13.5,2024-10-29 15:49:28,1730216968,1011,25,1.796,130
13.3,2024-10-29 15:50:29,1730217029,1020,25,0,130
13.1,2024-10-29 15:51:29,1730217089,1019,25,0,130
13.5,2024-10-29 15:52:29,1730217149,1021,25,0.052,130
13.2,2024-10-29 15:53:29,1730217209,1010,25,1.188,130
13.1,2024-10-29 15:54:30,1730217270,1011,25,0.848,130
12.9,2024-10-29 15:55:29,1730217329,1011,25,0.892,130
12.5,2024-10-29 15:57:30,1730217450,1010,25,1.14,130
13.1,2024-10-29 15:58:30,1730217510,1011,25,0.856,130
13.1,2024-10-29 15:59:30,1730217570,1020,25,0.392,130
12.8,2024-10-29 16:00:30,1730217630,1009,25,1.248,150
12.3,2024-10-29 16:01:31,1730217691,1011,25,0.848,150
11.5,2024-10-29 16:02:31,1730217751,1011,25,0.68,150
12.8,2024-10-29 16:03:31,1730217811,1011,25,1.7,150
12.8,2024-10-29 16:04:31,1730217871,1012,25,0.036,150
12.9,2024-10-29 16:05:31,1730217931,1012,25,0.316,150
12.6,2024-10-29 16:06:32,1730217992,1010,25,1.748,150
12.3,2024-10-29 16:07:31,1730218051,1014,25,0,150
12.5,2024-10-29 16:08:32,1730218112,1019,25,0.9,150
12.6,2024-10-29 16:09:32,1730218172,1011,25,0.876,150
12.7,2024-10-29 16:10:32,1730218232,1011,25,0.896,150
12.3,2024-10-29 16:11:33,1730218293,1011,25,0.864,150
12.6,2024-10-29 16:13:34,1730218414,1014,25,0.1,150
12.4,2024-10-29 16:14:33,1730218473,1009,25,1.244,150
12.4,2024-10-29 16:15:33,1730218533,1010,25,0.9,150
12.4,2024-10-29 16:16:34,1730218594,1009,25,1.74,150
10.5,2024-10-29 16:18:35,1730218715,1011,25,1.428,150
10.4,2024-10-29 16:19:36,1730218776,1020,25,0,150
10.5,2024-10-29 16:20:36,1730218836,1011,25,0.864,150
10.6,2024-10-29 16:21:37,1730218897,1011,25,0.832,150
10.8,2024-10-29 16:22:36,1730218956,1009,25,1.236,150
11.4,2024-10-29 16:23:38,1730219018,1009,25,1.456,150
9.8,2024-10-29 16:24:37,1730219077,1019,25,0,150
10.2,2024-10-29 16:25:38,1730219138,1008,25,1.524,150
10.3,2024-10-29 16:26:38,1730219198,1011,25,0.86,150
10.2,2024-10-29 16:27:38,1730219258,1011,25,0,150
10.9,2024-10-29 16:28:38,1730219318,1014,25,0,150
10.4,2024-10-29 16:29:39,1730219379,1011,25,0,150
10.8,2024-10-29 16:30:39,1730219439,1014,25,0,150
11,2024-10-29 16:31:40,1730219500,1011,25,0.9,150
11.3,2024-10-29 16:32:40,1730219560,1010,25,0.86,150
11,2024-10-29 16:33:41,1730219621,1011,25,0.9,150
11.5,2024-10-29 16:34:42,1730219682,1014,25,0,150
11.4,2024-10-29 16:35:42,1730219742,1011,25,0.904,150
11.3,2024-10-29 16:36:43,1730219803,1011,25,0.856,150
11,2024-10-29 16:37:43,1730219863,1014,25,0,150
11.2,2024-10-29 16:38:43,1730219923,1010,25,1.152,150
11,2024-10-29 16:39:43,1730219983,1011,25,1.848,150
10.8,2024-10-29 16:40:43,1730220043,1010,25,0.9,150
10.7,2024-10-29 16:41:43,1730220103,1012,25,0,150
10.6,2024-10-29 16:42:43,1730220163,1010,25,0.852,150
10.8,2024-10-29 16:43:44,1730220224,1011,25,0.928,150
10.8,2024-10-29 16:44:44,1730220284,1011,25,0.904,150
10.5,2024-10-29 16:45:44,1730220344,1011,25,1.176,150
10.9,2024-10-29 16:46:44,1730220404,1011,25,1.096,150
9.5,2024-10-29 16:47:45,1730220465,1010,25,0.852,150
9.9,2024-10-29 16:48:45,1730220525,1011,25,0.852,150
9.5,2024-10-29 16:49:46,1730220586,1011,25,0.896,150
9.3,2024-10-29 16:50:46,1730220646,1014,25,0,150
9.6,2024-10-29 16:51:47,1730220707,1011,25,0.9,150
9.3,2024-10-29 16:52:47,1730220767,1010,25,0.948,150
9.6,2024-10-29 16:53:48,1730220828,1011,25,0.86,150
9.2,2024-10-29 16:54:48,1730220888,1014,25,0,150
9.1,2024-10-29 16:55:48,1730220948,1012,25,0.068,150
8.5,2024-10-29 16:56:48,1730221008,1011,25,0.856,150
8.2,2024-10-29 16:57:48,1730221068,1011,25,0.856,150
9.4,2024-10-29 16:58:49,1730221129,1014,25,0,150
8.4,2024-10-29 16:59:50,1730221190,1014,25,0,150
8.7,2024-10-29 17:00:50,1730221250,1012,25,0.112,150
8.5,2024-10-29 17:01:50,1730221310,1010,25,1.124,150
8.6,2024-10-29 17:02:51,1730221371,1009,25,1.556,150
8.2,2024-10-29 17:03:51,1730221431,1012,25,0.044,150
7.9,2024-10-29 17:04:51,1730221491,1010,25,0,150
8.3,2024-10-29 17:05:51,1730221551,1008,25,1.38,150
8.4,2024-10-29 17:06:52,1730221612,1012,25,0.264,150
8.3,2024-10-29 17:07:52,1730221672,1011,25,0.88,150
8,2024-10-29 17:08:52,1730221732,1012,25,0.264,150
8,2024-10-29 17:09:53,1730221793,1011,25,0.884,150
7.9,2024-10-29 17:10:53,1730221853,1010,25,0.932,150
7.6,2024-10-29 17:11:53,1730221913,1014,25,0,150
7.9,2024-10-29 17:12:53,1730221973,1010,25,0.9,150
7.4,2024-10-29 17:13:54,1730222034,1018,25,0.936,150
7.3,2024-10-29 17:14:54,1730222094,1010,25,1,150
7.1,2024-10-29 17:15:55,1730222155,1010,25,1.644,150
6.4,2024-10-29 17:16:55,1730222215,1010,25,0.852,150
6.7,2024-10-29 17:17:55,1730222275,1009,25,1.548,150
6.7,2024-10-29 17:18:55,1730222335,1014,25,0,150
6.5,2024-10-29 17:19:55,1730222395,1010,25,0.86,150
6.1,2024-10-29 17:20:55,1730222455,1010,25,0.9,150
6.1,2024-10-29 17:21:56,1730222516,1010,25,0.86,150
5.9,2024-10-29 17:22:56,1730222576,1009,25,1.712,150
5.9,2024-10-29 17:23:56,1730222636,1011,25,1.64,150
5.1,2024-10-29 17:24:56,1730222696,1010,25,0.904,150
4.4,2024-10-29 17:25:56,1730222756,1017,25,0.972,150
3.5,2024-10-29 17:26:57,1730222817,1011,25,0.856,150
3.2,2024-10-29 17:27:58,1730222878,1010,25,0.856,150
3.3,2024-10-29 17:28:58,1730222938,1011,25,0.724,150
2.5,2024-10-29 17:29:59,1730222999,1010,25,0.86,150
2.6,2024-10-29 17:30:58,1730223058,1012,25,0.124,150
2.6,2024-10-29 17:31:58,1730223118,1010,25,0.9,150
2.5,2024-10-29 17:32:59,1730223179,1011,25,0.86,150
2.4,2024-10-29 17:33:59,1730223239,1011,25,0.86,150
2.7,2024-10-29 17:34:59,1730223299,1016,25,1.596,150
2.1,2024-10-29 17:36:00,1730223360,1010,25,0.864,150
2.1,2024-10-29 17:37:00,1730223420,1010,25,0.904,150
2,2024-10-29 17:38:01,1730223481,1010,25,1.692,150
1.8,2024-10-29 17:39:01,1730223541,1010,25,0.9,150
1.6,2024-10-29 17:40:01,1730223601,1009,25,1.4,150
0.7,2024-10-29 17:41:02,1730223662,1018,25,0.852,150
1,2024-10-29 17:42:02,1730223722,1018,25,0.932,150
0.9,2024-10-29 17:43:02,1730223782,1008,25,1.644,150
1.1,2024-10-29 17:44:03,1730223843,1010,25,1.66,150
0.6,2024-10-29 17:45:03,1730223903,1018,25,0.856,150
0.4,2024-10-29 17:46:03,1730223963,1011,25,0.86,150
0.6,2024-10-29 17:47:03,1730224023,1011,25,0.936,150
0.3,2024-10-29 17:48:03,1730224083,1010,25,0.904,150
0.5,2024-10-29 17:49:03,1730224143,1010,25,0.908,150
0.4,2024-10-29 17:50:03,1730224203,1010,25,0.9,150
0.1,2024-10-29 17:51:04,1730224264,1011,25,0.864,150
0,2024-10-29 17:52:04,1730224324,1011,25,0.86,150
-0.1,2024-10-29 17:53:05,1730224385,1010,25,1.104,150
-0.2,2024-10-29 17:54:05,1730224445,1012,25,0,150
0.2,2024-10-29 17:55:06,1730224506,1011,25,0.828,150
0,2024-10-29 17:56:05,1730224565,1011,25,1.124,150
-0.2,2024-10-29 17:57:06,1730224626,1009,25,1.156,150
-0.2,2024-10-29 17:58:06,1730224686,1011,25,0.904,150
-0.2,2024-10-29 17:59:06,1730224746,1018,25,0.9,150
-0.1,2024-10-29 18:00:06,1730224806,1012,25,0.508,150
34.2,2024-10-30 11:23:59,1730287439,1010,25,0.856,80
37.5,2024-10-30 11:24:58,1730287498,997,25,1.024,80
36,2024-10-30 11:25:59,1730287559,997,25,0.844,80
36.1,2024-10-30 11:27:00,1730287620,997,25,0.896,80
33.5,2024-10-30 11:28:00,1730287680,995,25,0.864,80
31.9,2024-10-30 11:29:00,1730287740,1011,25,0.9,80
33.3,2024-10-30 11:30:01,1730287801,1011,25,0.856,80
34.5,2024-10-30 11:31:01,1730287861,1009,25,1.468,80
34.7,2024-10-30 11:32:01,1730287921,1011,25,0.888,80
34.5,2024-10-30 11:33:01,1730287981,1011,25,0.864,80
34.6,2024-10-30 11:34:01,1730288041,1010,25,0.892,80
35.3,2024-10-30 11:35:01,1730288101,1011,25,0.896,80
33,2024-10-30 11:36:02,1730288162,1011,25,1.036,80
33.6,2024-10-30 11:37:01,1730288221,1010,25,0.904,80
33,2024-10-30 11:38:01,1730288281,1014,25,0,80
32.2,2024-10-30 11:39:02,1730288342,1012,25,0.768,80
29.7,2024-10-30 11:40:02,1730288402,1011,25,0.892,80
31.6,2024-10-30 11:41:03,1730288463,1010,25,1.036,80
33.1,2024-10-30 11:42:03,1730288523,1011,25,0.856,80
33.7,2024-10-30 11:43:03,1730288583,1011,25,0.88,80
31.2,2024-10-30 11:44:04,1730288644,1011,25,0.84,80
32.8,2024-10-30 11:45:04,1730288704,1011,25,0.884,80
32.1,2024-10-30 11:46:04,1730288764,1010,25,0.932,80
31.6,2024-10-30 11:47:04,1730288824,1011,25,0.884,80
29.5,2024-10-30 11:48:05,1730288885,1009,25,1.116,80
30,2024-10-30 11:49:05,1730288945,1009,25,1.132,80
32.1,2024-10-30 11:50:05,1730289005,1010,25,0.892,80
17.1,2024-10-30 11:51:05,1730289065,1009,25,1.524,80
30.9,2024-10-30 11:52:06,1730289126,1014,25,0,80
21.3,2024-10-30 11:53:06,1730289186,1011,25,0.852,80
19.2,2024-10-30 11:54:07,1730289247,1012,25,0.668,80
11.5,2024-10-30 11:55:07,1730289307,1010,25,1.18,80
12.3,2024-10-30 11:56:07,1730289367,1011,25,0.9,80
12.9,2024-10-30 11:57:08,1730289428,1019,25,0.888,80
12,2024-10-30 11:58:08,1730289488,1010,25,1.064,80
11.6,2024-10-30 11:59:08,1730289548,1019,25,0.928,80
11.1,2024-10-30 12:00:08,1730289608,1021,25,0,70
11.1,2024-10-30 12:01:08,1730289668,1012,25,0.836,70
10.8,2024-10-30 12:02:09,1730289729,1014,25,0,70
11.7,2024-10-30 12:03:09,1730289789,1012,25,0.848,70
11.8,2024-10-30 12:04:10,1730289850,1017,25,1.46,70
11.4,2024-10-30 12:05:10,1730289910,1010,25,0.888,70
11.5,2024-10-30 12:06:10,1730289970,1012,25,0,70
10.2,2024-10-30 12:07:11,1730290031,1010,25,0.956,70
10.3,2024-10-30 12:08:11,1730290091,1011,25,0.896,70
10.3,2024-10-30 12:09:12,1730290152,1014,25,0,70
10.2,2024-10-30 12:10:12,1730290212,1010,25,1.104,70
